Energy	err_Energy FWHM  err_FWHM
495.451	2.83119	0.0170872	0.26317
1259.29	1.9588	0.00459486	0.0105712
1444.75	2.01897	0.0368037	0.234852
1158.57	1.81829	0.0149137	0.0739704
1317.68	1.91247	0.0264072	0.253076
223.292	1.26999	0.00627298	0.0150775
496.526	1.51026	0.0246824	0.0671943
569.264	1.49273	0.0120603	0.02672
